questions,option_A,option_B,option_C,option_D,option_E,correct_answer
"¿Cuál de los siguientes estudios no invasivos, solicitaría para detectar una coledocolitiasis en una paciente con 
colecistitis calculosa?",Ecografía,Ecoendoscopía,RX de abdomen,Colangioresonancia,CPRE,D
"Mujer 40 semanas de gestación en trabajo de parto con 6 cm de dilatación. Presenta patrón fetal desacelerativo 
en registro cardiotocográfico por lo que se decide realizar microtoma de sangre fetal para valorar bienestar fetal; 
si el resultado del pH es 7.22. ¿Cuál es la conducta a seguir?",Repetir por posible error en la obtención de la,Repetir microtoma en 15-20 minutos por valor,"Valor en limites normales, dejar evolución",Repetir microtoma en 1-2 horas por acidosis,Cesárea urgente por acidosis grave,B
"Recién nacido a término de 13 horas, con antecedentes de fiebre materna y ruptura prematura de membranas 
mayor de 18 horas: líquido amniótico maloliente. Examen: irritabilidad, letargo, inestabilidad térmica, ictericia y con 
hepatomegalia. ¿Cuál es el diagnóstico más probable?",Sepsis neonatal precoz,Infección por cándida,Sífilis congénita,Sepsis neonatal tardía,Sepsis nosocomial,A
"La interleucina .....  estimula la sobrevida, proliferación y diferenciación de las células T activadas por antígenos.",2,4,3,1,5,A
"Varón de 25 años, presenta de forma brusca astenia e ictericia. Laboratorio: ALT y AST superiores a 2000 UI/l; los 
marcadores serológicos muestran el siguiente patrón: Anti-VHA IgM negativo, HBsAg positivo, anti-HBc IgM 
positivo y anti-VHC negativo. ¿Cuál es el diagnóstico?",Hepatitis A aguda,Sobreinfección por virus D,Hepatitis aguda tóxica,Hepatitis B aguda,Hepatitis B crónica,D
"De acuerdo al modelo de Leavell y Clarke, el uso de la prueba denominada “gota gruesa” para la detección de 
casos de malaria. ¿A qué prevención corresponde?",Secundaria,Cuaternaria,Primaria,Primordial,Terciaria,A
"Varón de 20 años, sin enfermedad pulmonar subyacente, es traído inconciente con disminución de las 
respiraciones después de una sobredosis de heroína. ¿Cuáles son los hallazgos de gasometría?",CO2 normal; gradiente A-a normal,CO2 disminuido; gradiente A-a elevada,CO2 normal; gradiente A-a elevada,CO2 elevado; gradiente A-a elevada,CO2 elevado; gradiente A-a normal,E
"Gestante de 24 años, en el segundo trimestre del embarazo, con lesiones verrucosas en racimo, diseminadas en 
genitales externos y periné. ¿Qué subtipos del virus del papiloma humano está asociado a sus lesiones?",51 y 52,35 y 45,6 y 11,31 y 33,16 y 18,C
"Mujer de 50 años, diagnosticada de diabetes mellitus hace 10 años, en tratamiento irregular con metformina; sin 
tratamiento farmacológico antihipertensivo. Examen: peso: 72 kg, Talla: 1.55 m; PA: 155/95 mmHg. Laboratorio: 
Hb glicosilada: 7.8%, creatinina: 1.0 mg/dl, razón albúmina/creatinina urinaria: 1000 mg/mmol. ¿Qué 
antihipertensivos se le debe prescribir como primera opción?",Calcioantagonista,Antagonista de aldosterona,Diurético tiazídico,Betabloqueador selectivo,Bloqueador de receptores de angiotensina,E
"¿Qué hormona es imprescindible para que pueda llevarse a cabo el crecimiento folicular final y la ovulación durante 
el ciclo ovárico?",Estrona,Luteinizante,Activina,Folistatina,Progesterona,B
"Recién nacido presenta salida persistente de líquido amarillo claro transparente por el ombligo, con pH ácido sin 
otras alteraciones. ¿Cuál es el diagnóstico más probable?",Persistencia del uraco,Onfalitis,Gastrosquisis,Impétigo buloso,Persistencia del conducto onfalomesentérico,A
"Varón de 62 años con antecedente de fibrilación auricular, consulta por presentar en forma brusca cefalea 
holocraneana y dificultad para leer. Examen: se encuentra hemianopsia homónima derecha. El paciente escribe 
correctamente una frase al dictado, pero no puede leerla. ¿En qué arteria se localiza la obstrucción?",Coroidea anterior derecha,Cerebral anterior izquierda,Cerebral posterior,Cerebral media izquierda,Cerebral media derecha,C
