questions,option_A,option_B,option_C,option_D,correct_answer
"Gestante de 10 semanas con un cuadro severo de hiperemesis, empieza a presentar confusión, nistagmus y ataxia. ¿Cuál 
es el tratamiento indicado?",Potasio,Doxilamina,Vitamina K,Tiamina,D
"Lactante de 4 meses cuya madre solicita transferencia al cardiólogo porque el padre tiene cardiopatía congénita. Examen: 
FC 100 X', FR 28 X', peso 5 kg, talla 54 cm. MV presente en AHT; CV: ruidos cardiacos de buena intensidad en 
mesocardio, R2 desdoblado y fijo durante todas las fases de la respiración, se escucha mejor en el borde esternal superior. 
¿Cuál es el diagnóstico más probable?",Comunicación interventricular,Coartación de aorta,Comunicación interauricular,Ductus arterioso,C
"Varón de 49 años, ingresa a emergencia por cuadro súbito de cefalea y trastorno de sensorio. Examen: PA 180/95 mmHg, 
FC 98 X'; tomografía cerebral muestra hiperdensidad en región de tálamo. Se inicia tratamiento antihipertensivo con el 
objetivo de presión arterial sistólica (PAS) menor de ...... mmHg en la primera hora.",180,150,140,160,C
"Durante la campaña de salud integral se identifican gestantes con valor de hemoglobina de 9.5 g/dl, a las que se 
inicia tratamiento. ¿Con qué nivel de prevención se está actuando?",Cuaternaria,Secundaria,Primaria,Terciaria,B
"Varón de 70 años operado por presentar trombosis mesentérica, se le realizó resección masiva de intestino delgado con 
ileostomia terminal. ¿En qué se basa fundamentalmente el tratamiento posoperatorio inmediato?",Evitar la dermatitis,Controlar la diarrea,Control de hipergastrinemia,Evitar déficit de Vitamina B12,B
"En niños y adultos jóvenes, la distensión ventricular súbita en la fase de llenado rápido, corresponde al ...... ruido cardiaco.",3°,1°,4°,2°,A
"Varón de 30 años, con infección por VIH, consulta por presentar varias lesiones ulceradas en glande, dolorosas y 
acompañadas de adenopatías inguinales. ¿Cuál es el diagnóstico más probable?",Linfogranuloma,Chancro,Granuloma,Chancroide,D
"Varón de 76 años, en reposo post operatorio de fractura de cadera, súbitamente presenta disnea y dolor en hemitórax 
derecho acompañado de tos y taquípnea. ¿Cuál es el examen indicado para confirmar el diagnóstico?",Dímero D,Eco doppler de miembros inferiores,Gammagrafía pulmonar,Angiotomografía pulmonar,D
"Niño de 2 años previamente sano, es traído a emergencia por presentar tos paroxística y nausea. Examen: T° 36.5 °C, 
FR 50 X', FC 100 X', SatO2 92%; sibilantes en hemitórax derecho. ¿Cuál es el diagnóstico más probable?",Bronquiolitis,Cuerpo extraño en vía aérea,Crisis asmática,Laringotraqueítis aguda,B
"Mujer de 51 años, cursa con recidiva de cáncer de ovario, recibe 18 sesiones de quimioterapia con Cisplatino y Plaxitaxel. 
En examen de orina de control se encuentran leucocitos y piuria. ¿Cuál es el daño renal histológico?",Gloméruloesclerosis,Glomérulonefritis,Nefritis túbulointersticial aguda,Daño tubular agudo,C
"Escolar de 12 años con derivación ventrículo peritoneal por hidrocefalia congénita, consulta por cefalea intensa y vómitos 
que no ceden con analgésicos, niega fiebre. ¿Cuál es el primer diagnóstico a considerar?",Meningitis,Hemorragia intracraneal,Crisis de migraña,Disfunción valvular,D
"Varón de 38 años, acude por presentar parestesias, debilidad muscular, fatiga, visión borrosa y coordinación de 
movimientos disminuida de manera intermitente que se exacerba en verano. Examen: pérdida de agudeza visual del ojo 
izquierdo, dolor ocular ipsilateral con alteración de la visión de colores. Biopsia cerebral: desmielinización con celdas 
inflamatorias y gliosis. ¿Cuál es el diagnóstico?",Esclerosis múltiple,Angeítis granulomatosa,Sarcoidosis,Paraparesia espástica tropical,A
