questions,option_A,option_B,option_C,option_D,correct_answer
"Multípara de 40 años, con flujo sanguinolento por pezón izquierdo a la manipulación. Examen: peso 56 Kg, talla 1.55 m. 
Mama izquierda: no se palpa tumoraciones ni cambios en la piel. Ecografía: conducto retroareolar dilatado con pequeño 
nódulo hipecogénico, bien circunscrito, avascular al power Doppler. Mamografía: aumento de densidad retroareolar. 
¿Cuál es el diagnóstico más probable?",Carcinoma ductal,Papiloma intraductal,Ectasia ductal,Mastopatía fibroquística,B
"En el carcinoma epidermoide de vulva, el tumor de cualquier tamaño que afecta a la uretra inferior, la vagina o el ano; 
ganglios linfáticos negativos. ¿A qué estadío corresponde?",I,III,II,IV,C
"Mujer de 60 años que presenta sangrado uterino escaso. Examen: obesa; TV: útero de 6 cm, anexos no masas no dolor. 
Eco Tv útero de 6 cm endometrio de 3 mm. ¿Cuál es el manejo?",Biopsia de endometrio,Legrado uterino,Observación,Histeroscopía,C
"Las condensaciones más fuertes de la fascia endopelviana que tienen como función brindar el sostén principal y 
transportar el paquete vasculonervioso del cuello uterino y la vagina, forman el ...",ligamento cardinal.,paracolpos.,ligamento cervical longitudinal.,ligamento útero sacro.,A
"Mujer de 50 años, sin antecedentes, hace poco tiempo manifiesta pérdida involuntaria de orina cuando levanta objetos 
pesados y cuando carga a sus nietos pequeños. Examen ginecológico sin mayores anormalidades para la edad y se 
demuestra leve pérdida de orina involuntaria con aumento de la presión intraabdominal. ¿Cuál NO es un manejo 
recomendado?",Cabestrillo mediouretral,Ejercicios para músculos de píso pélvico,Terapia con células madre,Colposupensión de Burch,C
"Mujer de 35 años, sin antecedentes patológicos, casada con pareja sin factores de riesgo sexual. Refiere ""bulto en 
genitales"" hace 3 semanas que no le impide realizar sus labores diarias. Al examen se evidencia tumor de 3.5 cm de 
diámetro en tercio posterior de la región medial del labio mayor izquierdo, de consistencia blanda, sin flogosis y no 
dolorosa a la palpación. ¿Cuál es el diagnóstico más probable?",Bartolinitis,Quiste de la glándula de Bartolino,Absceso de la glándula de Bartolino,Adenocarcinoma de la glándula de Bartolino,B
"Mujer de 65 años, refiere sangrado genital escaso. Examen: útero de 6 cm, anexos normales. Eco TV: endometrio 2 mm. 
¿Cuál es el diagnóstico más probable?",Atrofia endometrial,Cáncer de endometrio,Pólipo endometrial,Hiperplasia endometrial,A
"Mujer de 26 años, acude por sangrado vaginal en regular cantidad hace 3 horas, actualmente refiere sangrado escaso. 
Tiene ecografía de hace una semana: gestación de 6 semanas con embrión sin latidos fetales. Se le realiza ecografía: 
cavidad uterina vacua, endometrio de 14 mm. ¿Cuál es el manejo?",Observación,Misoprostol,Legrado uterino,AMEU,B
"Gestante de 34 semanas asintomática, acude a emergencia con ecografía que refiere oligohidramnios, feto y placenta 
normal. NST normal. Se le realiza una prueba de Ferning negativo. ¿Cuál es la conducta a seguir?",Hospitalización y cesárea urgente,Control semanal y terminar gestación a las 37 semanas,Hospitalización e inducción de parto,Maduración pulmonar y terminar gestación a las 48 horas,B
"En el síndrome de transfusión feto fetal, producto de las anastomosis placentarias. ¿Cuál es una complicación grave?",Daño cerebral fetal,Discordancia de pesos,Gemelos pagos,Gemelo acárdico,A
