questions,option_A,option_B,option_C,option_D,correct_answer
"Varón de 60 años, que el 6° día postoperatorio de perforación de cáncer de colon y peritonitis, presenta dolor en la herida 
operatoria y calor local. Examen: PA 120/60 mmHg, FR 20 X', FC 80 X'; herida suturada, eritematosa, tumefacta 
y fluctuante. ¿Cuál es la conducta a seguir?",Iniciar antibióticoterapia,Abrir herida y cultivo,Aspiración y cultivo,Reoperación,B
"Varón de 25 años refiere que hace media hora fue mordido por perro desconocido que no se logra capturar. Examen: 
lesión única y superficial en pierna derecha, con escaso sangrado. ¿Cuál es el tratamiento a indicar?",Aplicar suero,Observar al perro,Suturar la herida,Iniciar vacunación,D
"Mujer de 45 años es llevada a emergencia por disnea y dolor torácico mientras se encontraba en sesión de hemodiálisis. 
Examen: PA 150/88 mmHg, FC 58 X', FR 20 X'. EKG QRS ancho y onda P sinusoidal. Laboratorio: K 8.5 mmol/l. ¿Cuál 
es el tratamiento inicial más indicado?",Furosemida,Bicarbonato de sodio,Gluconato de calcio,Insulina,C
"Pre-escolar de 24 meses, desde hace 3 días presenta fiebre, rinorrea y tos; madre lo trae a emergencia por notar lesiones 
petequiales en MMII y abdomen, refiere que lo nota decaído e hipoactivo. Examen: lesiones petequiales difusas; llenado 
capilar >2"", piel tibia; sensorio alternante; pulmones: taquipnea, MV pasa bien en AHT; RC taquicárdicos. ¿Qué tipo de 
shock presenta según la evaluación primaria?",Neurogénico,Obstructivo,Distributivo,Cardiogénico,C
"Prematuro de 15 días de vida, usted debe indicar control de hemoglobina a los ..... días de vida.",60,90,30,15,C
"Mujer de 20 años presenta desde hace 6 meses en forma progresiva debilidad, frialdad, parestesias y claudicación de la 
extremidad superior derecha a la abducción extrema. Examen: MS derecho con edema, ingurgitación venosa, colaterales 
múltiples y cianosis distal. Prueba de Wright: pulso radial disminuido. ¿Cuál es el diagnóstico más probable?",Plasmacitoma,Síndrome de la abertura torácica superior,Síndrome de Pancoast,Sarcoma de Ewing,B
"Niño de un año, traído a emergencia por convulsión tónico clónica de 5 minutos de duración; desde hace 2 días presenta 
rinorrea, congestión nasal y tos con flema. Examen: T° 39 °C; despierto, reactivo, conectado con el entorno, no signos 
meníngeos; boca: faringe congestiva sin placas. ¿Cuál es el diagnóstico más probable?",Meningoencefalitis,Epilepsia,Intoxicación,Convulsión febril,D
"Mujer de 58 años, que refiere escape de orina. Antecedente de diabetes de más de 30 años. Se le solicita urodinamia, 
presentando su primer deseo miccional a los 600 ml y deseo imperioso de micción a los 800 ml. ¿Cuál es su diagnóstico?",Vejiga neurogénica,Vejiga hiperactiva,Incontinencia urinaria de estrés,Incontinencia urinaria de urgencia,A
"Mujer de 40 años, con diagnóstico de epilepsia, recibe tratamiento anticonvulsivante; luego de una semana presenta 
lesiones eritematosas y exantemas en extremidades, que se desprenden fácilmente. ¿Qué fármaco puede causar esta 
reacción?",Carbamazepina,Topiramato,Fenitoína,Acido valproico,A
"Varón de 25 años, es atendido en emergencia porque hace 8 horas, sufre accidente de tránsito. Examen: dolor intenso y 
crujido a la palpación en los arcos costales izquierdos 2° y 3°, MV pasa en ACP, RC rítmicos de regular intensidad. 
Abdomen normal. Rx Tórax: fracturas costales 1°, 2°, 3°. ¿Cuál es la principal lesión a descartar?",Contusión pulmonar,Perforación de esófago,Desgarro diafragmático,Ruptura de aorta,D
¿Qué canal iónico cardíaco explica la fase 0 del potencial de acción?,Ca+2,Na+ rápido,K+ rectificador interno,K+ sensible a ATP,B
"Secundigesta de 39 semanas, con VIH escenario 2, acude en trabajo de parto. Examen: PA 100/60 mmHg, FC 75X'; AU 
32 cm, SPP: LCI, LCF 145 X'. Tacto vaginal: D 5 cm, B 100%, AP 0; membranas íntegras. Carga viral hace una semana: 
300 copias/ml. ¿Cuál es la conducta a seguir?",Parto vaginal,Episiotomía en el expulsivo,Cesárea de emergencia,Parto instrumentado,A
"Mujer de 46 años en tratamiento de insuficiencia cardíaca con digoxina e hidroclorotiazida, acude por presentar debilidad 
muscular y calambres en miembros inferiores. Examen: PA 150/90 mmHg, pulso periférico bigeminado. EKG: ondas T 
amplias y presencia de onda U. ¿Qué alteración se sospecha clínicamente?",Hipermagnesemia,Hipokalemia,Hiperkalemia,Hipocalcemia,B
"Adolescente de 15 años, acude a consultorio por presentar lesiones pruriginosas en rostro. Examen: 15 lesiones 
papulares eritematosas y pustulosas en rostro, 10 comedones en rostro y algunos en espalda. Además del retinoide 
tópico. ¿Cuál es tratamiento de elección?",Antimicrobiano tópico,Corticoide tópico,Antibiótico oral,Antihistamínico oral,C
"Varón de 40 años acude por dolor en región lumbar izquierda que se irradia hacia la región genital, asociado a náusea y 
vómitos que se hace cada vez más intenso, luego se agrega hematuria, dicho cuadro se repite desde hace dos meses. 
¿Cuál es el examen recomendado para confirmar el diagnóstico?",UroTEM sin contraste,Ecografía renal,Urografía excretoria,Radiografía simple de abdomen,A
"Mujer de 36 años con antecedente de LES activo ingresa por gingivorragia, rectorragia y convulsiones generalizadas. 
Examen: soporosa, con evidencia de gingivorragia, luego de recibir inmunosupresores presenta hematuria. ¿Cuál es el 
medicamento que se utilizó?",Ciclofosfamida,Micofenolato,Dexametasona,Metotrexato,A
"Se cuenta con un excelente programa de manejo y control de diabetes mellitus 2. Si en el año anterior han sido 
incorporados nuevos casos con factor de riesgo IMC mayor de 30. ¿Cuál es la situación epidemiológica más probable?",Incremento de incidencia,Disminución de prevalencia,Disminución de incidencia,Incremento de prevalencia,D
"Tercigesta de 32 semanas, antecedente de 2 cesáreas. Acude a control prenatal. Examen: PA 100/60 mmHg, FC 80 X'. 
Abdomen: AU 30 cm, SPP: LCI, LCF 144 X'. Ecografía obstétrica: gestación única con ponderado fetal P45, placenta 
corporal anterior con lagunas placentarias múltiples, vasos puente y adelgazamiento del miometrio retroplacentario. ¿Cuál 
es la conducta más adecuada con respecto a la vía de parto?",Realizar cesárea de emergencia,Programar cesárea entre las 34 y 37 semanas,Realizar parto instrumentado a las 38 semanas,Programar cesárea a las 39 semanas,B
