questions,option_A,option_B,option_C,option_D,correct_answer
"Neonato prematuro de 2 horas, presenta letargia, hipoactividad, irritabilidad y convulsión. Hemoglucotest: 60 mg/dl. ¿Cuál 
es la prueba más recomendada para confirmar el diagnóstico?",RM cerebral,Ecografía transfontanelar,TC cerebral,Angiografía cerebral,B
¿Cuál es la causa más frecuente de estreñimiento en niños?,Orgánica,Fármacos,Funcional,Malformación anatómica,C
"Niño de 3 años, desde hace 2 semanas con edema palpebral y dolor abdominal. Examen: PA normal, FC 80 X', FR 20 
X'; edema con fovea en miembros inferiores y genitales. Se sospecha en síndrome nefrótico de cambios mínimos. ¿Qué 
análisis confirmaría su diagnóstico?",Proteinuria 1+ ó 2+,Albumina sérica >2.5 g/dl,Cociente proteína/creatinina en orina >2,Creatinina sérica disminuida,C
¿Cuál es el método diagnóstico de broncomalacia o traqueomalacia?,Broncoscopía flexible o rígida,Radiografía de tórax,RM,TC,A
"Pre-escolar de 18 meses referido de centro de Nivel II con diagnóstico de insuficiencia respiratoria secundaria a 
bronquiolitis que no responde a tratamiento convencional. Antecedente: madre refiere que niña estaba ""previamente 
sana"". Examen: FC 80 X'; FR 40 X',SatO2 90%; hipoactiva, glasgow 8, respiración irregular en nebulización continua con 
gran movilización de secreciones; pupilas puntiformes poco reactivas; piel húmeda, llenado capilar 2"". TyP: subcrepitantes 
difusos ACP; resto no contributorio. ¿Cuál es el diagnóstico más probable?",Bronquiolitis aguda,Bronquiolitis obliterante,Intoxicación por órganofosforados,Estado asmático,C
"Adolescente de 14 años, acude por presentar cambio de coloración de las uñas de los pies. Examen de pies: uñas 
amarillentas, gruesas, quebradizas y levantadas; descamación y pápulas en espacios interdigitales. ¿Cuál es el 
diagnóstico más probable?",Psoriasis,Tiña de uñas,Liquen plano,Traquioniquia,B
"Ante la confirmación de pubertad precoz y habiendo descartado lesión de SNC. Se administra leuprolida de 0.2-0.3 mg/Kg 
mensual. ¿En cuántos meses de tratamiento se verá la eficacia terapéutica?",6,3,9,12,A
"Niño de 5 años con dos semanas de diarrea, dolor abdominal y pérdida de peso. Desde hace dos meses acude a 
guardería. Examen: BEG, REN, BEH. Abdomen: blando con dolor difuso y discreto a la palpación, no masas, RHA 
incrementados. Coprológico funcional: Sudan III (+++), glucosa (-), heces no formadas, moco (-), sangre (-). ¿Cuál es el 
agente etiológico?",Campylobacter sp,Giardia lamblia,Helicobacter pilori,Balantidium coli,B
"Niño de 4 años, presenta intolerancia al esfuerzo físico, pero mitiga la dificultad respiratoria cuando se sienta en cuclillas. 
Examen: T° 36.8 °C, FC 100X', FR 26X'; piel cianótica; CV: soplo holosistólico intenso precedido de un chasquido. Rx 
tórax AP: base estrecha del corazón, concavidad del borde cardiaco izquierdo y tamaño del corazón normal, corazón en 
forma de bota. ¿Cuál es el diagnóstico más probable?",Atresia tricuspídea,Tetralogía de Fallot,Transposición de grandes vasos,Anomalía de Ebstein,B
"Recién nacido a término de 6 horas, producto de parto precipitado, con inicio precoz de taquipnea y tiraje subcostal leve. 
Examen: T° 36.8 °C, FC 140 X', FR 60 X'; BEG; adecuada respuesta a estímulos; TyP: murmullo vesicular pasa bien en 
ACP, no ruidos agregados. Rx tórax: trama vascular perihiliar prominente y líquido en cisuras intralobares. ¿Cuál es el 
diagnóstico más probable?",Taquipnea transitoria del recién nacido,Neumonía neonatal,Enfermedad de membrana hialina,Aspiración meconial,A
