questions,option_A,option_B,option_C,option_D,option_E,correct_answer
"El aumento en el gasto cardíaco y la disminución de la viscosidad de la sangre que se puede producir en un feto de madre 
Rh (-) nos obliga a descartar la presencia de...",trisomía 21.,infección por parvovirus B19.,malformación adenomatosa quística fetal.,arritmia fetal.,anemia fetal.,E
"B. infección por parvovirus B19. 
C. malformación adenomatosa quística fetal. 
D. arritmia fetal. 
E. anemia fetal. 
 
83. Paciente de 54 años, refiere disuria, niega otras molestias, presentó su última regla hace dos años. Examen: vagina 
pálida, útero de 6 cm. Urocultivo negativo. ¿Cuál es el tratamiento a seguir?",Progesterona oral,Estrógenos orales,Estriol tópico,Estrógenos con progesterona orales,Lubricantes vaginales,C
"Varón de 17 años con visión doble luego de trauma orbitario. Examen: enoftalmos con restricción del movimiento ocular 
hacia arriba, asociado a dolor en ojo izquierdo; ojo derecho normal. ¿Cuál es el probable diagnóstico?",Fractura del piso de orbita,Perforación de la córnea,Ruptura del globo ocular,Parálisis del III par,Parálisis del IV par,A
"Paciente de 28 años que está buscando tener familia desde hace seis meses, sin alteraciones menstruales ni 
antecedentes de importancia, su pareja de 34 años tiene un hijo de compromiso previo. ¿Cuál es el manejo a seguir?",Asesoría y observación,Histerosalpingografía,Dosaje hormonal,Ecografía transvaginal,Espermatograma,A
"Después de realizar las primeras medidas de reanimación a un neonato que se halla en apnea, inicia ventilación a presión 
positiva con bolsa y máscara con FiO2 21% con adecuada expansión toráxica, luego de 15 segundos el ayudante le 
informa que la frecuencia cardiaca va en aumento y la SatO2 90%, aunque continúa en apnea. ¿Cuál es la conducta a 
seguir?",Iniciar masaje cardíaco,Aumentar la FiO2 al 30%,Aumentar la FiO2 al 100%,Indicar ventilación mecánica,Mantener FiO2 al 21% por 30 segundos más,E
"Gran multigesta de 36 semanas, con polihidramnios leve y presentación alta; se encuentra en trabajo de parto con 
monitoreo electrónico, buena progresión hasta el momento y dilatación de 6 cm. La paciente ""rompe bolsas""; y 
se evidencia líquido amniótico claro; luego, se objetiva bradicardia fetal súbita y persistente. ¿Cuál es el diagnóstico más 
probable?",Sufrimiento fetal agudo,Abruptio placentae,Prolapso de cordón,Infección intrauterina,Ruptura uterina,C
"Mujer de 34 años, hace 4 días presenta odinofagia que se acompaña de alza térmica; hace 24 horas con dificultad para 
abrir la boca. Examen: FC 100X',T° 38.5°C; presencia de flogosis en región del velo del paladar con desviación de la 
úvula, con aumento de volumen del pilar anterior. ¿Cuál es el probable diagnóstico?",Absceso periamigdaliano,Gingivitis,Adenoiditis aguda,Angina de Ludwig,Amigdalitis aguda,A
"Paciente de 62 años, refiere sensación de bulto en vagina hace 4 años que ha ido aumentando progresivamente y se 
asocia a disconfort de la zona genital. Examen: la porción más distal del prolapso está a menos de 1 cm distal del plano 
del himen. Según POP-Q. ¿A qué estadío corresponde esta distopia genital?",I,0,IV,III,II,E
"Paciente G0P0, sin pareja hace 2 años, con menstruaciones regulares, refiriere dolor pélvico crónico bilateral y lumbalgia 
de moderada intensidad. TV: útero levemente doloroso a la palpación, anexos leve dolor. Ecografía: imágenes tubulares 
anecoicas, tortuosas, con diámetro mayor de 4 mm. Doppler: flujo de baja velocidad tanto a nivel periuterino como de 
anexos. ¿Cuál es el diagnóstico más probable?",Hidrosálpinx bilateral,EPI estadío 2,Síndrome de congestión pelviana,Ovarios poliquísticos,Endometriosis,C
¿Qué resultado de laboratorio evidencia tempranamente respuesta al tratamiento con hierro en la anemia ferropénica?,Transferrina,Albúmina,Ferritina,Hemoglobina,Reticulocitosis,E
¿La lesión de qué estructura anatómica podría provocar una ceguera total del ojo derecho?,Tracto óptico derecho,Tracto óptico izquierdo,Nervio óptico derecho,Nervio óptico izquierdo,Quiasma óptico,C
"¿Cuál es el determinante que es fundamental y se brinda un peso importante dentro del proceso de la salud enfermedad, 
según Lalonde?",Biología humana,Organización de servicios de salud,Social,Estilo de vida,Ambiente,D
"Varón 18 años, sin antecedentes importantes, es traído a Emergencia por los bomberos por haber presentado 
convulsiones generalizadas en su trabajo hace 30 minutos, con pérdida de conciencia y micción espontánea. Examen: 
desorientado en tiempo y espacio, pupilas fotoreactivas, no rigidez de nuca. ¿Qué examen se debe solicitar de inmediato 
para precisar el diagnóstico?",Tomografía cerebral,Determinación de opiáceos en sangre,Arteriografía cerebral,Punción lumbar,Electroencefalograma,A
"Acude al consultorio del adolescente, una paciente de dieciséis años solicitando un método de planificación familiar, 
refiere tener una relación sexual cada quince días y pareja estable. ¿Cuál es el método recomendado?",Píldora de emergencia,Anticonceptivos parenterales trimestrales,Anticonceptivos orales combinados,Anticonceptivos parenterales mensuales,Preservativos,E
"Neonato a término, pequeño para edad gestacional; peso 2,500 g; presenta succión débil, letargia y tremor. Se realiza 
hemoglucotest cuyo resultado es de 24 mg/dl. ¿Cuál es la actitud terapéutica?",Colocar sonda orogástrica y administrar dextrosa al,Dextrosa al 10% manteniendo un VIG de 6-8,Ofertar leche materna con mayor frecuencia,Realizar nuevo dosaje a las dos horas para confirmar,Dextrosa 10% 5 cc IV en bolo luego mantener un,E
¿Cuál es el nivel de inyección de preferencia en la anestesia raquídea?,Debajo L3-L4,No hay preferencia,Debajo L4-L5,Siempre debajo L4,Debajo de L1-L2,E
"Paciente en su segundo día posoperada de una cesárea, con presencia de fiebre de 38.5 °C. Examen: mamas normales, 
abdomen blando depresible no doloroso, útero a tres centímetros por debajo de cicatriz umbilical, herida operatoria bien 
afrontada, loquios sin mal olor. De acuerdo al día posoperatorio. ¿Cuál sería su primera presunción diagnóstica?",Infección de herida operatoria,Mastitis,Endometritis,Atelectasia pulmonar,Infección del tracto urinario,E
"Mujer de 28 años, que presenta un temor acusado y persistente, excesivo o irracional, desencadenado por la presencia 
de sangre. ¿Qué tipo de trastorno presenta?",Fobia,Obsesivo compulsivo,Dismórfico corporal,Apego reactivo,De acumulación,A
"Varón de 35 años, presenta hace 15 días dolor abdominal intenso en cuadrantes inferiores; diarrea disentérica 10-12 
cámaras al día; malestar general, no fiebre. ¿Cuál es el agente etiológico más probable?",Staphyloccocus aureus,Campylobacter,E. Coli enteropatógena,Entamoeba histolytica,Salmonella enteridis,D
