questions,option_A,option_B,option_C,option_D,correct_answer
"Mujer de 63 años, con antecedente de diabetes mellitus, hace 2 meses presenta dolor y distensión abdominal, baja de 
peso y fiebre. Examen: PA100/60 mmHg, FC: 98X', FR: 22X'; pálida, adelgazada; abdomen: distendido, globuloso y con 
matidez desplazable. Se realiza estudio de paracentesis obteniéndose una gradiente de albúmina sérica - líquido en 0.9 
g/dL. ¿Cuál es el diagnóstico más probable?",Insuficiencia cardiaca,Síndrome de Meigs,Artritis reumatoide,Trombosis vena porta,B
"Varón de 65 años, que presenta dolor intenso en la parte posterior del tobillo, talón y pantorrilla derecha e imposibilidad 
para la bipedestación, doblar el pie y caminar. Sensación de talón hundido. Está en tratamiento para un cuadro diarreico 
con antibiótico por varios días. ¿Cuál es el fármaco que produce este evento adverso?",Aminoglucósidos,Cefalosporinas,Quinolonas,Sulfamidas,C
"Mujer de 27 años, acude por amenorrea de seis meses. Sin antecedentes de importancia. Dosaje de FSH, LH, Prolactina 
y TSH normales. TC de hipófisis normal. Se le indica anticonceptivos orales combinados y a pesar de ello no presenta 
menstruación. ¿Cuál es el diagnóstico más probable?",Síndrome de ovario poliquístico,Síndrome de Asherman,Amenorrea hipotalámica,Falla ovárica prematura,B
"La región “A” tiene una población de 500,000 habitantes; si durante el 2024 se produjeron 50 casos de dengue de los 
cuales 5 fallecieron. ¿Cuál fue la tasa de letalidad por dengue en el 2024?",1.0,0.1,10,0.001,C
"Mujer de 30 años que consulta por tumoración cervical que aumenta de tamaño progresivamente; no refiere otra 
sintomatología. Examen: nódulo en lóbulo derecho de tiroides 1.5x1.5 cm, indoloro, de consistencia aumentada; no se 
palpan ganglios cervicales. Laboratorio: pruebas de función tiroidea normal. ¿Qué examen auxiliar solicita de inicio?",Ecografía,Biopsia,Tomografía,Gammagrafía,A
"Niño de 11 años, traído a urgencias por 5 días con vómitos, diarrea y desde hace 4 días alza térmica, lesiones en piel y 
dificultad para la marcha; 24 horas antes se agrega dolor intenso e inflamación en articulaciones, escleras amarillas y 
orina poco. Examen: T°: 38.4°C FC: 124X', FR: 38X', PA: 70/40 mmHg, SatO2: 91%, relleno capilar: 3"". Piel: icterica, 
petequias en pies y manos, púrpura en los talones, exantema macular eritematoso en MMII y sensorio alternante. Según 
el triángulo de evaluación pediátrica. ¿Cuál es el nivel de prioridad que usted valora?",II,III,I,IV,C
"Varón de 62 años, con antecedente de úlcera péptica usuario crónico de omeprazol, hace 2 días presenta diarreas 
acuosas y abundantes seguido de vómitos, temblor, debilidad muscular y ataxia. Examen: PA: 80/40 mmHg; frialdad 
generalizada, pálido. EKG: prolongación del PR y QT, apalanamiento de ondas P y rectificación del ST. ¿Qué trastorno 
presenta el paciente?",Hipomagnesemia,Hiponatremia,Hipofosfatemia,Hipocalcemia,A
¿Qué estructuras óseas compromete la fractura Lefort III?,"Septum nasal, esfenoides y cóndilo mandibular","Nasal, lacrimal, malar y maxilar superior","Maxilar inferior, arco cigomático y vómer","Lámina cribosa, membrana papiracia y vómer",B
"Mujer de 25 años, acude porque hace 2 horas se resbala y se cae con la mano derecha en extensión. Examen: dolor a 
la palpación a nivel de la tabaquera anatómica derecha. Rx: segmento del escafoides desplazado más de 1 mm y fractura 
del primer metacarpiano. ¿Cuál es el tratamiento indicado?",Fijación externa,Intervención quirúrgica,Férula de yeso por 4 semanas,Yeso braquipalmar por 8 semanas,B
"Mujer de 42 años, G4 P4004, acude por hipermenorrea y cansancio. Examen: PA: 90/60 mmHg, FC: 90X'. TV: útero y 
cérvix sin alteraciones. Ecografía: útero 7 cm con endometrio de 22 mm. Se le realiza biopsia endometrial y se encuentra 
hiperplasia endometrial con atipia. ¿Cuál es la conducta más adecuada?",DIU con levonorgestrel,Medroxiprogesterona,Repetir biopsia en 3 meses,Histerectomía total,D
"Lactante de 18 meses, presenta convulsión generalizada tónico-clónica de 3 minutos asociada a fiebre y es traído al 
hospital. Sin antecedentes neurológicos previos y desarrollo psicomotor normal. Examen: T°: 38.5°C; post ictal, despierto; 
neurológico: normal. ¿Cuál es la conducta más adecuada después de controlar la fiebre?",Solicitar resonancia magnética cerebral,Alta domiciliaria sin pruebas complementarias,Administrar tratamiento con lorazepam endovenoso,Realizar punción lumbar,B
"En pacientes con falla cardiaca y fibrilación auricular con FEVI reducida. ¿Qué medicamento es indicado para evitar 
hospitalización por IC y muerte cardiovascular?",Furosemida,Dapaglifozina,Verapamilo,Atenolol,B
¿En qué región se inicia el cierre del tubo neural?,Torácica,Craneal,Cervical,Caudal,C
"Bomberos traen a lactante de 18 meses, que sufrió paro cardio respiratorio por aspiración de alimento. Sin antecedentes 
previos. Se realiza maniobras de RCP básico, evidenciándose un ritmo compatible con asistolia en el monitor. ¿Cuál es 
la indicación farmacológica inicial más apropiada?",Amiodarona,Expansores de volumen,Atropina,Adrenalina,D
"Mujer de 45 años, desde hace 2 meses presenta astenia, prurito generalizado a predominio nocturno y leve ictericia. 
Examen: hiperpigmentación cutánea, hepatomegalia y esplenomegalia. Laboratorio: FA y GGTP 4 veces su valor normal, 
Ac. antimitocondriales: positivo, ANA: negativo. ¿Cuál es el diagnóstico más probable?",Cirrosis biliar primaria,Hepatitis autoinmune,Colangitis autoinmunitaria,Colangitis esclerosante primaria,A
"Mujer de 58 años, hipertensa no controlada, ingresa por infarto cerebral. Examen: PA: 160/100 mmHg; hemiparesia 
izquierda directa, sialorrea, retiene los alimentos en la boca. ¿Cuál es el tipo de disfagia?",Estructural,Faríngea,Bucal,Esofágica,C
"Varón de 59 años, hipertenso, fibrilador y con falla cardiaca, acude por edema de miembros inferiores y disnea progresiva. 
Examen: PA: 152/90 mmHg, FC: 128X', FR: 22X'; presencia de edema de MMII hasta muslos; pulmones: MV abolidos en 
1/3 inferior de ambos hemitórax y con crepitantes gruesos; CV: RC arrítmicos. Rx tórax: congestión pulmonar. ¿Cuál es 
el primer paso a seguir con respecto al manejo médico?",Amiodarona,Furosemida,Espironolactona,Labetalol,B
"El médico SERUM de un C.S. I-2 de una comunidad étnica amazónica con baja cobertura de control prenatal, realiza 
charlas con los líderes comunales y las gestantes acuden; en su mayoría son multíparas atendidas por parteras y solo 
hablan el idioma de la etnia. ¿Cuál de las siguientes acciones deberá priorizar?",Capacitar a los líderes para atención del parto,Asegurar la presencia de un intérprete,Uso obligatorio de métodos anticonceptivos,Promover atención exclusiva por parteras,B
"Mujer de 33 años, acude por hipermenorrea desde hace un año. Examen: PA: 100/60 mmHg, FC: 72X´; útero de 7 cm, 
se palpa masa a nivel cervical de 3 cm. Ecografía transvaginal: mioma cervical en labio anterior de 28 mm. Según la 
clasificación FIGO. ¿A qué tipo de mioma pertenece?",8,0,7,1,A
"Mujer de 55 años, acude porque hace un mes presentó sangrado uterino de 4 días. FUR: hace 5 años. Examen clínico: 
normal. Ecografía transvaginal: útero de 7 cm, endometrio de 3 mm y ovarios normales. ¿Cuál es la conducta a seguir?",Histerectomía abdominal,Histeroscopía,Legrado uterino,Observación,D
"Varón de 48 años, tratado por absceso glúteo con clindamicina y ceftriaxona por 4 semanas, desde hace 7 días presenta 
diarreas acuosas en 4 cámaras al día, dolor abdominal y fiebre. Laboratorio: reacción inflamatoria en heces no 
contributorio, hemograma leucocitos: 15000/µL y estudio de colonoscopía muestra la presencia de pseudomembranas. 
¿Cuál es el tratamiento indicado?",Vancomicina,Furazolidona,Piperacilina,Levofloxacino,A
