questions,option_A,option_B,option_C,option_D,correct_answer
"En la Emergencia de Neurocirugía en el Hospital Lima Este Vitarte examinamos un niño de 14 años que ingresa por 
reciente hemiplejía y trastorno del sensorio. Glasgow 9. TC: hematoma intraparenquimal extenso en ganglios basales con 
desvío de línea media de 9 mm. En la búsqueda de la causa del sangrado y planeamiento quirúrgico. ¿Cuál es la 
indicación inmediata?",AngioTC para craniectomía descompresiva y simultáneo clipaje aneurismal,AngioTC para craneotomía evacuatoria cuidando no lesionar la probable MAV,Manejo en neuro-UCI preparando al paciente para su tratamiento endovascular,Panangiografía digital de encéfalo como gold standar de patología cerebro-vascular,B
"Lactante (nacido a término) de 4 meses de edad, fontanela tensa, perímetro cefálico aumentado, no controla bien su 
cabeza, retraso del desarrollo. TC: zonas periféricas hipodensas sobre los lóbulos frontales, tamaño ventricular y 
encefálico normales. ¿Cuál es su diagnóstico?",Hidrocefalia fisiológica del neonato,Hematoma subgaleal post-parto,Colección subdural benigna del lactante,Cáput succedáneo,C
Los criterios anatomopatológicos de St. Anne-Mayo para astrocitomas incluyen ...,"proliferación endotelial, atipia nuclear, miosis, y necrosis.","atipia nuclear, mitosis, proliferación endotelial y necrosis.","atipia nuclear, mitosis, proliferación mesotelial y meiosis.","necrosis, atipia nuclear y proliferación endotelial.",B
En casos de hernia discal en la RM podemos encontrar con cierta frecuencia que ...,el ligamento longitudinal común posterior esté roto a causa de una hernia subligamentaria.,"una hernia migrada, necesariamente ha roto el ligamento común posterior.","un fragmento discal quede libre, sin tener contacto con el disco intervertebral.",una hernia transligamentaria conserve indemne su ligamento común posterior.,C
"Varón 45 años, con antecedentes de bronquiectasia a repetición. Acude por cefalea constante, crisis convulsiva. Glasgow 
12. TC contrastada: imagen hipodensa con realce en anillo y edema perilesional de 3.5 cm pegado a ventrículo lateral. 
¿Cuál es el diagnóstico y tratamiento?",Linfoma cerebral primario / Biopsia cerebral,Absceso cerebral / Evacuación quirúrgica,Absceso cerebral / Observación,Toxoplasmosis / Corticoterapia,B
"Neonato de 2 semanas con mielomeningocele. Examen: Aducción normal de la cadera y extensión casi normal de la 
rodilla. ¿Cuáles son los objetivos esenciales de la cirugía?",Restituir la función neurológica,Liberar placoda de duramadre y cerrar la piel,No separar la placoda y cerrar herméticamente duramadre y piel,"Liberar placoda de duramadre, cierre dural hermético y cerrar la piel",D
"La triada de Cushing se presenta en hipertensión endocraneana severa, incluye .......y se ve en un ...... %  de pacientes.","hipotensión arterial, taquicardia y polipnea / 40","hipertensión arterial, bradicardia y trastornos respiratorios / 33","hipertensión arterial, bradicardia y trastornos respiratorios / 45","hipotensión arterial, taquicardia y bradipnea / 50",B
"Mujer de 85 años, después de caída sentada, acude con dolor intenso a nivel de región lumbar, no déficit motor. TC 
lumbosacra: fractura por aplastamiento de L2 en el 20% de cuerpo vertebral, con muro posterior intacto. ¿Cuál es el 
tratamiento indicado?",Vertebroplastía percutánea con cemento,Alta y sólo analgésicos,Artrodesis transpedicular con 6 tornillos mínimamente invasivo,Laminectomía L2 para liberación de la médula,A
"Paciente acude a emergencia con cefalea muy intensa paroxística de inicio brusco. TC craneal: HSA difusa con más de 
1 mm de espesor. ¿Cuál es su clasificación de Fisher?",II,I,III,IV,C
"Un paciente es diagnosticado de daño axónico difuso; la familia pide reunirse con el equipo de neurocirujanos. Debemos 
explicarles que se trata de una...",lesión primaria producto del traumatismo.,lesión secundaria diagnosticable por TC.,consecuencia de los hematomas epidural y subdural coexistentes.,afectación con focos hemorrágicos en cuerpo calloso y tronco encefálico.,A
