questions,option_A,option_B,option_C,option_D,correct_answer
"Varón de 35 años, sin antecedentes de importancia, hace 3 semanas presenta tos, diaforesis, fiebre, hemoptisis y baja 
de peso. Trae resultado de baciloscopía BK +++, se decide iniciar esquema sensible. ¿Cuál es el esquema terapéutico a 
usar?",2RHZE/4RH,2RHZE/7RH,2RHZE/10RH,4RHZE/2RH,A
"Varón de 57 años, fumador pesado, refiere que desde hace 2 años presenta disnea progresiva y tos con expectoración 
escasa. Examen: FC: 90 X´, FR: 26 X´, PA: 120/80 mmHg; aparato respiratorio: tórax en tonel, MV disminuido en ambos 
hemitórax. ¿Qué examen le solicita para confirmar el diagnóstico?",Espirometría,Tomografía de tórax,Fibrobroncoscopía,Angio-TC,A
"Lactante de 5 meses, desde hace 4 días presenta fiebre, rinorrea y tos, hace un día irritabilidad, vómito y rechazo a la 
lactancia.  Examen: T°: 39 °C, FC: 128 X', FR: 24 X', irritable, fontanela anterior prominente, diástasis de suturas, pupilas 
reactivas; Antecedente: vacunas al nacer. Laboratorio: LCR: leucocitos 2000/µl, PMN: 80%, proteínas 80 mg/dl, glucosa 
16 mg/dl. ¿Cuál es su sospecha diagnóstica?",Meningitis bacteriana,Meningitis tuberculosa,Meningitis fúngica,Encefalitis viral,A
"Adolescente de 12 años, que luego de discusión con la madre ingiere 10 tabletas de paracetamol, presentando dos horas 
después náusea y vómitos, por lo que es llevada a emergencia. ¿Cuál es el fármaco de elección para tratar esta 
intoxicación?",N-acetilcisteina,Naloxona,Dimenhidrinato,Omeprazol,A
"Los bochornos o signos vasomotores del climaterio presentes en la transición menopaúsica y en la post menopáusia son 
más frecuentes y severos en las mujeres que son...",drogadictas.,fumadoras.,delgadas.,alcoholicas.,B
"Varón de 69 años, luego de estar bebiendo alcohol durante 5 días sufre caída presentando una fractura de cadera siendo 
hospitalizado; al tercer día se muestra inquieto y confuso, refiere ver “arañas y alacranes en sus sábanas”. Examen: PA: 
140/80 mmHg, FC: 110 X', FR: 22 X', T°: 38 °C. Ansioso con temblor de manos, sudoración profusa. ¿Cuál es el 
tratamiento más adecuado?",Haloperidol,Olanzapina,Diazepam,Clorpromacina,C
Según el esquema nacional de vacunación MINS,10 y 12,6 y 12,12 y 18,12 y 15,C
"Gestante a término y sin antecedentes ingresa en fase latente de trabajo de parto. Ecografía: presentación cefálica, 
ponderado fetal adecuado, placenta grado III, I.L.A de 4 cm y frecuencia cardiaca normal. Durante el monitoreo fetal 
electrónico intraparto. ¿Cuál es el evento que se podría presentar con mayor probabilidad?",Desaceleraciones variables,Taquicardia fetal,Desaceleraciones tardías,Estado fetal no tranquilizador,A
"¿Qué tejido es indispensable para dividir el corazón en cuatro cámaras y el tracto de salida en los canales pulmonar y 
aórtico?",Membrana cloacal,Almohadillas endocárdicas,Mesocardio dorsal,Membrana bucofaríngea,B
"Varón de 65 años, diabético e hipertenso, desde hace una semana cursa con tos productiva y disnea. Examen: FC 110X', 
FR 30X', T° 39 C°; tórax: se ausculta soplo tubárico. ¿Cuál es el agente más probable?",Pseudomona sp,Staphilococus aureus,Klebsiella pneumoniae,Streptococcus pneumoniae,D
"Mujer de 35 años que es operada con el diagnóstico de apendicitis aguda. En el acto operatorio se encuentra una 
tumoración dura, amarillenta de 2.5 cm, circunscrita en la base del apéndice que es causa de la inflamación. ¿Cuál es la 
operación indicada?",Apendicectomía,Ileostomía,Hemicolectomía derecha,Resección colon ascendente,C
"Mujer de 28 años en tratamiento para bajar de peso; desde hace una semana presenta temblor, ansiedad y palpitaciones. 
Examen: PA: 145/80 mmHg, FC: 110 X’, FR: 24 X’, T°: 37.5 °C, peso: 102 Kg, talla: 1.52 m; piel húmeda y caliente, 
temblor al extender las manos, hiper reflexia, no bocio. Laboratorio: T4 libre elevada y TSH disminuida. ¿Cuál es el 
diagnóstico más probable?",Tiroiditis subaguda,Estruma ovárico,Tirotoxicosis yatrogénica,Enfermedad de Graves,C
"¿Cuál es el lugar de oclusión vascular intraoperatoria (maniobra de Pringle) que se debe efectuar para detener 
temporalmente la hemorragia masiva grave del hígado en un trauma abdominal?",Pedículo hepático,Arteria hepática derecha,Vena porta,Vena cava Inferior,A
En una episiotomía medio lateral. ¿Qué estructura anatómica es seccionada?,Músculo iliococcigeo,Músculo isquiocavernoso,Cuerpo perineal,Músculo bulboesponjoso,D
"Niña de 8 años traída a consulta por talla baja. Examen: peso 25 Kg, talla 120 cm; presenta cuello alado, implantación 
baja del pelo en la nuca, paladar ojival, tórax ancho, pezones separados y cúbito valgo. ¿Cuál es el diagnóstico?",Turner XO,Turner XX,Noonan XX,Síndrome de X frágil,A
"Adolescente de 14 años acude por presentar prurito vulvar intenso, secreción vaginal y disuria. Examen vaginal: marcado 
eritema brillante y edema vulvar, secreción espesa blanquecina y grumosa. ¿Cuál es el tratamiento de elección?",Clindamicina VO + crema antibiótica,Doxiciclina VO + crema antibiótica,Fluconazol dosis única + crema antimicótica,Hidrocortisona tópica al 1%,C
"Mujer de 35 años, ingresa por vómitos, dolor abdominal y sensación de falta de aire. Antecedente de diabetes mellitus 
con tratamiento irregular, se le toma HGT en 510 mg/dl y una gasometría con pH: 6.8, HCO3: 5, K: 4 mEq/l, Na: 139 mEq/l. 
Con respecto al manejo de la acidosis metabólica. ¿Qué es lo recomendado?",Insulinoterapia,Bicarbonato de sodio,Solución isotónica,Agua destilada,B
"En relación a la vacuna contra la varicela. ¿Hasta cuántas horas después del contacto con el paciente con varicela se 
puede aplicar la vacuna a personas inmunocompetentes susceptibles?",24,48,18,72,D
