questions,option_A,option_B,option_C,option_D,correct_answer
En relación al prolapso de la mucosa rectal en niños:,La mayoría de casos son idiopáticos,Es menos frecuente que los pólipos y las hemorroides,Su inicio es a menudo entre los 5 y 10 años,Es raro en niños con pobre desarrollo del esfínter anal,A
"Niño de 10 años es traído a urgencias por tía materna, no refiere mayores datos porque no vive con él. Manifiesta tener 
mucha sed, débil y fatigado. Niega diarreas. Antecedentes: madre en tratamiento por enfermedad autoinmune. Examen: 
FC: 140 X´, FR: 40 X´, T°: 37.4 °C; adelgazado, hipoactivo, globos oculares hundidos, piel seca, llenado capilar 2"". Resto 
normal. ¿Cuál es el diagnóstico más probable?",Cetoacidosis diabética,Gastroenterocolitis aguda,Coma hiperosmolar,Intoxicación por medicamentos,A
"Escolar de 6 años, presenta desde hace 5 horas fiebre alta, dolor abdominal intenso, anorexia, vómitos, tenesmo, 
defecación dolorosa y deposiciones acuosas con moco y sangre. Examen: T°: 39 °C, FC: 100 X', FR: 20 X', PA: 80/50 
mmHg, mucosa oral seca, ojos hundidos, mal estado general, luce tóxico; ruidos cardiacos de baja intensidad, llenado 
capilar >2"". Tratamiento: hidratación endovenosa. ¿Cuál es el agente etiológico probable de la diarrea?",Shigella,Campylobacter,Escherichia coli,Vibrio cholerae,A
"Se considera una prueba broncodilatadora positiva, cuando el incremento del FEV1 respecto al valor basal es...",mayor o igual al 15%.,del 5%.,del 20%.,mayor o igual al 12%.,D
"Varón de 14 años, presenta lesiones acneiformes, nodulares extensas, comedones, numerosas pápulas, pústulas y 
abscesos en espalda, tórax, brazos y glúteos. Laboratorio: cultivo de las lesiones estafilococo coagulasa positivo. No 
responde al tratamiento convencional. ¿Qué tratamiento recomendaría como más eficaz?",Peróxido de Benzoilo,Tretinoína tópica,Eritromicina,Isotretinoína,D
"En relación a la vacuna contra la varicela. ¿Hasta cuántas horas después del contacto con el paciente con varicela se 
puede aplicar la vacuna a personas inmunocompetentes susceptibles?",24,18,48,72,D
"¿Cuál es el microorganismo productor de la exotoxina pirogénica (toxina eritrogénica) y que causa la escarlatina y la 
erisipela?",Estreptococo del grupo B,Enterococo faecium,Estreptococo del grupo A,Enterococo faecalis,C
"Niña de 7 años previamente sana, refiere dolor de garganta, diuresis indolora, orinas oscuras durante dos días. En el 
control algunos días después. Laboratorio: orina de color ámbar, hematuria microscópica, proteinuria de 2+, cilindros 
eritrocíticos. Ningún otro síntoma ni hallazgo clínico. ¿Cuál es la causa más probable de esta presentación?",Síndrome urémico hemolítico,Nefropatía por IgA,Síndrome Nefrótico,Infección urinaria,B
"Lactante de 6 meses eutrófico con LME y calendario vacunal completo para edad, desde hace cuatro días presenta tos y 
rinorrea que progresan con aumento del esfuerzo respiratorio y succión entrecortada. Examen: FC: 120 X´, FR: 70 X´, T°: 
37.5 °C, taquipnea, aleteo nasal; tórax: sibilancias, subcrepitantes y retracciones intercostales. ¿Cuál es el diagnóstico 
más probable?",Bronconeumonía bacteriana,Neumonía adquirida en la comunidad,Bronquiolitis viral,Neumonía complicada,C
En relación a la fístula anal en pediatría:,"En menores de 2 años, los más afectados son las niñas","Cuadros asociados al riesgo incluyen: Enfermedad de Crohn, TBC, entre otros",Es causa de absceso perianal,"En niños mayores, se asocia a: linfoma, cuerpo extraño, entre otros",B
En relación a púrpura de Henoch-Schönlein en niños:,La afectación osteomuscular ocurre en el 30%,Las manifestaciones digestivas se dan en más del 80%,Es mediada por inmunocomplejos IgE,La isquemia mesentérica es una complicación frecuente,B
"Niño de 4 años con antecedente de intolerancia a la lactosa, es traído después de dos años de pandemia por presentar 
sensación de rigidez en manos y pies desde hace un mes y tos desde hace 3 días. Retraso del desarrollo psicomotor. 
Examen: talla: 90 cm, peso: 13 Kg; se ausculta escasos roncantes en ambos hemitórax. ¿Cuál es el diagnóstico?",Déficit de Alfa1 antitripsina,Hipovitaminosis D,Hiperparatiroidismo,Galactosemia,B
