questions,option_A,option_B,option_C,option_D,correct_answer
"Mujer de 32 años, G4 P0040, con antecedente de trombosis venosa profunda en pierna izquierda hace 2 años. 
Laboratorio: anticuerpos anticardiolipinas positivo y anticoagulante lúpico positivo. No desea salir gestando. ¿Cuál de los 
siguientes es el método anticonceptivo de elección?",Anticonceptivos orales combinados,Anillos vaginales,T de cobre,Parches anticonceptivos,C
"En parejas infértiles menores de 30 años, de causa inexplicable (parámetros seminales normales, pruebas de ovulación, 
permeabilidad tubárica y ninguna causa evidente de esterilidad). ¿Cuál es el tratamiento?",Citrato de clomifeno e inseminación intrauterina,Gonadotrofinas e inseminación intrauterina,Observación,Fertilización in vitro,C
"Paciente de 32 años a quien se le realiza una evacuación uterina por enfermedad molar, sin evidencia de metástasis 
pulmonar o hepática; presenta sangrado varios días después. ¿Cuál es el manejo?",Realizar otro legrado,Quimioterapia,Dosaje de BHCG,Histerectomía abdominal,B
Gestante con sospecha de placenta acreta por ecografía. ¿Cuál es el mejor momento para terminar la gestación?,Entre las 34 y 37 semanas,Entre las 38 y 39 semanas,Entre las 39 a 40 semanas,Ni bien se haga el diagnóstico,A
"Paciente de 35 años, acude a medicina fetal para ecografía morfológica. Encéfalo: con astas frontales separadas, astas 
occipitales redondeadas, ventrículo lateral en forma de lágrima, ausencia de cavum del septum pelúcido y los haces de 
Prost no cruzan la línea media del cerebro. ¿Cuál es el diagnóstico más probable?",Agenesia del cuerpo calloso,Holoprosencefalia,Esquizencefalia,Microcefalia,A
"Paciente de 62 años que acude por pérdida de orina con el esfuerzo; su diario de micción revela que orina cada dos horas 
volúmenes de 60 ml. Urodinamia: primer deseo miccional a los 500 ml y deseo imperioso de micción a los 800 ml. ¿Cuál 
es el diagnóstico?",Vejiga neurogénica,Vejiga hiperactiva,Incontinencia urinaria de esfuerzo,Incontinencia urinaria de stress,A
Paciente de 23 años cuyo resultado de PAP es lesión intraepitelial de bajo grado el paso a seguir es:,Determinación del virus,Cono cervical,PAP seriado,Colposcopía,D
"Mujer de 28 años, nulípara, presenta amenorrea de 6 semana y sangrado vaginal indoloro. Al examen: Especuloscopía: 
lesión cervical violácea, orifico cervical externo entreabierto. Ecografía transvaginal: útero en reloj de arena con canal 
cervical abombado, saco gestacional en cuello uterino sin signos de deslizamiento y orificio cervical interno cerrado. ¿Cuál 
es el diagnóstico más probable?",Aborto en curso,Embarazo de cicatriz uterina,Embarazo intraligamentario,Embarazo ectópico cervical,D
Con respecto al manejo del parto. ¿Cuál es el más adecuado en gestantes con VIH?,Parto cesárea si presenta RPM mayor de 6 horas,Esperar a las 40 semanas si carga viral es mayor de 1000 copias,Inducción del trabajo de parto si carga viral es menor de 1000 copias,Parto eutócico si carga viral es menor de 1000 copias,D
"Está usted en un centro de salud en provincia y acude una pareja que hace tres horas tuvieron relaciones sexuales y le 
solicitan una anticoncepción de emergencia; no cuenta con pastillas de levonorgestrel, sino con etinilestradiol de 30 µg. 
¿Cómo las prescribe?",3 al momento y 3 a las 12 horas,2 al momento y 2 a las 12 horas,4 al momento y 4 a las 12 horas,1 cada día por 21 días,C
"Puérpera con insuficiencia renal crónica, en su quinto día post cesárea, acude por fiebre de 39 °C asociado a irritabilidad 
uterina. Examen: útero a nivel de la cicatriz umbilical, dolor a la palpación bimanual y loquios con mal olor. ¿Cuál es el 
manejo más adecuado?",Clindamicina y gentamicina,Clindamicina y aztreonam,Ampicilina y gentamicina,Carbapenems,B
"Mujer de 43 años, presenta miomatosis uterina con útero de 14 cm; se realiza embolización de arterias uterinas, cinco 
días después acude a emergencia por presentar dolor pélvico, nausea, vómitos, fiebre de bajo grado y malestar que 
empeoró en las últimas 48 h. ¿Cuál es el manejo más adecuado?",Tomografía de abdomen y pelvis,Laparotomía exploratoria,Analgésicos y líquidos intravenosos,Laparoscopía diagnóstica,C
¿Hasta cuántos días después del intercurso sexual se puede prescribir la anticoncepción de emergencia?,4,5,3,2,B
"En la punción folicular con guía ecográfica para la captura ovular, se debe identificar el ovario y la arteria ovárica; ésta es 
rama de la ......; y desde allí se dirige hacia el ovario por el ligamento...",hipogástrica / redondo.,aorta abdominal / suspensorio.,renal / infundíbulo pélvico.,aorta abdominal / cardinal.,B
"Primigesta de 34 semanas, acude a control prenatal. Examen: AU: 28 cm, SPP: LCI, MF: presentes, LCF: 148 X'. 
Ecografía obstétrica doppler: ponderado fetal: p2, IP ACM: p3 e IP AUmb: p98. ¿Cada cuánto tiempo se sugiere la 
vigilancia fetal posterior?",2 veces por semana,1 vez por semana,Cada 48 horas,Cada 12 horas,B
